fold,dataset_version,evaluation,split,accuracy,dataset_distance_to_benchmark
4,chance_15/change_10,alt_model,val,0.98046875,0.004043311403508772
0,chance_15/change_10,benchmark_model,test,0.95625,0.004043311403508772
1,chance_15/change_10,benchmark_model,test,0.9875,0.004043311403508772
2,chance_15/change_10,benchmark_model,test,0.959375,0.004043311403508772
3,chance_15/change_10,benchmark_model,test,0.9625,0.004043311403508772
4,chance_15/change_10,benchmark_model,test,0.9625,0.004043311403508772
0,chance_15/change_10,benchmark_model,val,0.94921875,0.004043311403508772
1,chance_15/change_10,benchmark_model,val,0.98046875,0.004043311403508772
2,chance_15/change_10,benchmark_model,val,0.953125,0.004043311403508772
3,chance_15/change_10,benchmark_model,val,0.96484375,0.004043311403508772
4,chance_15/change_10,benchmark_model,val,0.95703125,0.004043311403508772
0,chance_15/change_15,alt_model,test,0.971875,0.0030500730994152047
1,chance_15/change_15,alt_model,test,0.990625,0.0030500730994152047
2,chance_15/change_15,alt_model,test,0.99375,0.0030500730994152047
3,chance_15/change_15,alt_model,test,0.984375,0.0030500730994152047
4,chance_15/change_15,alt_model,test,0.996875,0.0030500730994152047
0,chance_15/change_15,alt_model,val,0.98828125,0.0030500730994152047
1,chance_15/change_15,alt_model,val,0.9921875,0.0030500730994152047
2,chance_15/change_15,alt_model,val,0.98046875,0.0030500730994152047
3,chance_15/change_15,alt_model,val,0.9921875,0.0030500730994152047
4,chance_15/change_15,alt_model,val,0.984375,0.0030500730994152047
0,chance_15/change_15,benchmark_model,test,0.971875,0.0030500730994152047
1,chance_15/change_15,benchmark_model,test,0.971875,0.0030500730994152047
2,chance_15/change_15,benchmark_model,test,0.996875,0.0030500730994152047
3,chance_15/change_15,benchmark_model,test,0.98125,0.0030500730994152047
4,chance_15/change_15,benchmark_model,test,0.996875,0.0030500730994152047
0,chance_15/change_15,benchmark_model,val,0.9765625,0.0030500730994152047
1,chance_15/change_15,benchmark_model,val,0.98828125,0.0030500730994152047
2,chance_15/change_15,benchmark_model,val,0.98046875,0.0030500730994152047
3,chance_15/change_15,benchmark_model,val,0.98828125,0.0030500730994152047
4,chance_15/change_15,benchmark_model,val,0.98046875,0.0030500730994152047
0,chance_15/change_20,alt_model,test,0.971875,0.002322733918128655
1,chance_15/change_20,alt_model,test,0.996875,0.002322733918128655
2,chance_15/change_20,alt_model,test,0.99375,0.002322733918128655
3,chance_15/change_20,alt_model,test,0.9875,0.002322733918128655
4,chance_15/change_20,alt_model,test,0.990625,0.002322733918128655
0,chance_15/change_20,alt_model,val,0.984375,0.002322733918128655
1,chance_15/change_20,alt_model,val,0.98828125,0.002322733918128655
2,chance_15/change_20,alt_model,val,0.984375,0.002322733918128655
3,chance_15/change_20,alt_model,val,0.9921875,0.002322733918128655
4,chance_15/change_20,alt_model,val,0.97265625,0.002322733918128655
0,chance_15/change_20,benchmark_model,test,0.959375,0.002322733918128655
1,chance_15/change_20,benchmark_model,test,0.984375,0.002322733918128655
2,chance_15/change_20,benchmark_model,test,0.98125,0.002322733918128655
3,chance_15/change_20,benchmark_model,test,0.978125,0.002322733918128655
4,chance_15/change_20,benchmark_model,test,0.984375,0.002322733918128655
0,chance_15/change_20,benchmark_model,val,0.96875,0.002322733918128655
1,chance_15/change_20,benchmark_model,val,0.9765625,0.002322733918128655
2,chance_15/change_20,benchmark_model,val,0.97265625,0.002322733918128655
3,chance_15/change_20,benchmark_model,val,0.98046875,0.002322733918128655
4,chance_15/change_20,benchmark_model,val,0.96875,0.002322733918128655
0,chance_15/change_25,alt_model,test,0.965625,0.0020519005847953217
1,chance_15/change_25,alt_model,test,0.99375,0.0020519005847953217
2,chance_15/change_25,alt_model,test,0.98125,0.0020519005847953217
3,chance_15/change_25,alt_model,test,0.9875,0.0020519005847953217
4,chance_15/change_25,alt_model,test,0.9875,0.0020519005847953217
0,chance_15/change_25,alt_model,val,0.9765625,0.0020519005847953217
1,chance_15/change_25,alt_model,val,0.98828125,0.0020519005847953217
2,chance_15/change_25,alt_model,val,0.98046875,0.0020519005847953217
3,chance_15/change_25,alt_model,val,0.9921875,0.0020519005847953217
4,chance_15/change_25,alt_model,val,0.984375,0.0020519005847953217
0,chance_15/change_25,benchmark_model,test,0.965625,0.0020519005847953217
1,chance_15/change_25,benchmark_model,test,0.9875,0.0020519005847953217
2,chance_15/change_25,benchmark_model,test,0.990625,0.0020519005847953217
3,chance_15/change_25,benchmark_model,test,0.984375,0.0020519005847953217
4,chance_15/change_25,benchmark_model,test,0.9875,0.0020519005847953217
0,chance_15/change_25,benchmark_model,val,0.96875,0.0020519005847953217
1,chance_15/change_25,benchmark_model,val,0.98046875,0.0020519005847953217
2,chance_15/change_25,benchmark_model,val,0.98828125,0.0020519005847953217
3,chance_15/change_25,benchmark_model,val,0.98828125,0.0020519005847953217
4,chance_15/change_25,benchmark_model,val,0.9765625,0.0020519005847953217
0,chance_15/change_30,alt_model,test,0.96875,0.0008128654970760234
1,chance_15/change_30,alt_model,test,0.990625,0.0008128654970760234
2,chance_15/change_30,alt_model,test,0.984375,0.0008128654970760234
3,chance_15/change_30,alt_model,test,0.9875,0.0008128654970760234
4,chance_15/change_30,alt_model,test,0.990625,0.0008128654970760234
0,chance_15/change_30,alt_model,val,0.9765625,0.0008128654970760234
1,chance_15/change_30,alt_model,val,0.984375,0.0008128654970760234
2,chance_15/change_30,alt_model,val,0.9921875,0.0008128654970760234
3,chance_15/change_30,alt_model,val,0.9921875,0.0008128654970760234
4,chance_15/change_30,alt_model,val,0.98046875,0.0008128654970760234
0,chance_15/change_30,benchmark_model,test,0.96875,0.0008128654970760234
1,chance_15/change_30,benchmark_model,test,0.990625,0.0008128654970760234
2,chance_15/change_30,benchmark_model,test,0.9875,0.0008128654970760234
3,chance_15/change_30,benchmark_model,test,0.984375,0.0008128654970760234
4,chance_15/change_30,benchmark_model,test,0.990625,0.0008128654970760234
0,chance_15/change_30,benchmark_model,val,0.97265625,0.0008128654970760234
1,chance_15/change_30,benchmark_model,val,0.984375,0.0008128654970760234
2,chance_15/change_30,benchmark_model,val,0.9921875,0.0008128654970760234
3,chance_15/change_30,benchmark_model,val,0.9921875,0.0008128654970760234
4,chance_15/change_30,benchmark_model,val,0.98046875,0.0008128654970760234
0,chance_15/change_35,alt_model,test,0.98125,0.007599415204678363
1,chance_15/change_35,alt_model,test,0.99375,0.007599415204678363
2,chance_15/change_35,alt_model,test,0.984375,0.007599415204678363
3,chance_15/change_35,alt_model,test,0.990625,0.007599415204678363
4,chance_15/change_35,alt_model,test,0.984375,0.007599415204678363
0,chance_15/change_35,alt_model,val,0.9765625,0.007599415204678363
1,chance_15/change_35,alt_model,val,0.98828125,0.007599415204678363
2,chance_15/change_35,alt_model,val,0.98046875,0.007599415204678363
3,chance_15/change_35,alt_model,val,0.99609375,0.007599415204678363
4,chance_15/change_35,alt_model,val,0.9765625,0.007599415204678363
0,chance_15/change_35,benchmark_model,test,0.96875,0.007599415204678363
1,chance_15/change_35,benchmark_model,test,0.978125,0.007599415204678363
2,chance_15/change_35,benchmark_model,test,0.978125,0.007599415204678363
3,chance_15/change_35,benchmark_model,test,0.978125,0.007599415204678363
4,chance_15/change_35,benchmark_model,test,0.984375,0.007599415204678363
0,chance_15/change_35,benchmark_model,val,0.96875,0.007599415204678363
1,chance_15/change_35,benchmark_model,val,0.98046875,0.007599415204678363
2,chance_15/change_35,benchmark_model,val,0.96875,0.007599415204678363
3,chance_15/change_35,benchmark_model,val,0.984375,0.007599415204678363
4,chance_15/change_35,benchmark_model,val,0.9765625,0.007599415204678363
0,chance_15/change_40,alt_model,test,0.96875,0.010515716374269006
1,chance_15/change_40,alt_model,test,0.990625,0.010515716374269006
2,chance_15/change_40,alt_model,test,0.9875,0.010515716374269006
3,chance_15/change_40,alt_model,test,0.971875,0.010515716374269006
4,chance_15/change_40,alt_model,test,0.99375,0.010515716374269006
0,chance_15/change_40,alt_model,val,0.9921875,0.010515716374269006
1,chance_15/change_40,alt_model,val,0.98828125,0.010515716374269006
2,chance_15/change_40,alt_model,val,0.98046875,0.010515716374269006
3,chance_15/change_40,alt_model,val,0.98046875,0.010515716374269006
4,chance_15/change_40,alt_model,val,0.984375,0.010515716374269006
0,chance_15/change_40,benchmark_model,test,0.95625,0.010515716374269006
1,chance_15/change_40,benchmark_model,test,0.98125,0.010515716374269006
2,chance_15/change_40,benchmark_model,test,0.96875,0.010515716374269006
3,chance_15/change_40,benchmark_model,test,0.965625,0.010515716374269006
4,chance_15/change_40,benchmark_model,test,0.959375,0.010515716374269006
0,chance_15/change_40,benchmark_model,val,0.9609375,0.010515716374269006
1,chance_15/change_40,benchmark_model,val,0.9765625,0.010515716374269006
2,chance_15/change_40,benchmark_model,val,0.9609375,0.010515716374269006
3,chance_15/change_40,benchmark_model,val,0.96484375,0.010515716374269006
4,chance_15/change_40,benchmark_model,val,0.96484375,0.010515716374269006
0,chance_15/change_45,alt_model,test,0.959375,0.014754751461988303
1,chance_15/change_45,alt_model,test,0.990625,0.014754751461988303
2,chance_15/change_45,alt_model,test,0.98125,0.014754751461988303
3,chance_15/change_45,alt_model,test,0.984375,0.014754751461988303
4,chance_15/change_45,alt_model,test,0.99375,0.014754751461988303
0,chance_15/change_45,alt_model,val,0.9765625,0.014754751461988303
1,chance_15/change_45,alt_model,val,0.98828125,0.014754751461988303
2,chance_15/change_45,alt_model,val,0.99609375,0.014754751461988303
3,chance_15/change_45,alt_model,val,1.0,0.014754751461988303
4,chance_15/change_45,alt_model,val,0.9921875,0.014754751461988303
0,chance_15/change_45,benchmark_model,test,0.94375,0.014754751461988303
1,chance_15/change_45,benchmark_model,test,0.975,0.014754751461988303
2,chance_15/change_45,benchmark_model,test,0.95625,0.014754751461988303
3,chance_15/change_45,benchmark_model,test,0.959375,0.014754751461988303
4,chance_15/change_45,benchmark_model,test,0.959375,0.014754751461988303
0,chance_15/change_45,benchmark_model,val,0.95703125,0.014754751461988303
1,chance_15/change_45,benchmark_model,val,0.953125,0.014754751461988303
2,chance_15/change_45,benchmark_model,val,0.98828125,0.014754751461988303
3,chance_15/change_45,benchmark_model,val,0.9609375,0.014754751461988303
4,chance_15/change_45,benchmark_model,val,0.953125,0.014754751461988303
0,chance_15/change_5,alt_model,test,0.965625,0.00047514619883040935
1,chance_15/change_5,alt_model,test,0.990625,0.00047514619883040935
2,chance_15/change_5,alt_model,test,0.9875,0.00047514619883040935
3,chance_15/change_5,alt_model,test,0.9875,0.00047514619883040935
4,chance_15/change_5,alt_model,test,0.990625,0.00047514619883040935
0,chance_15/change_5,alt_model,val,0.97265625,0.00047514619883040935
1,chance_15/change_5,alt_model,val,0.984375,0.00047514619883040935
2,chance_15/change_5,alt_model,val,0.9921875,0.00047514619883040935
3,chance_15/change_5,alt_model,val,0.9921875,0.00047514619883040935
4,chance_15/change_5,alt_model,val,0.98046875,0.00047514619883040935
0,chance_15/change_5,benchmark_model,test,0.96875,0.00047514619883040935
1,chance_15/change_5,benchmark_model,test,0.990625,0.00047514619883040935
2,chance_15/change_5,benchmark_model,test,0.990625,0.00047514619883040935
3,chance_15/change_5,benchmark_model,test,0.984375,0.00047514619883040935
4,chance_15/change_5,benchmark_model,test,0.990625,0.00047514619883040935
0,chance_15/change_5,benchmark_model,val,0.97265625,0.00047514619883040935
1,chance_15/change_5,benchmark_model,val,0.984375,0.00047514619883040935
2,chance_15/change_5,benchmark_model,val,0.9921875,0.00047514619883040935
3,chance_15/change_5,benchmark_model,val,0.9921875,0.00047514619883040935
4,chance_15/change_5,benchmark_model,val,0.98046875,0.00047514619883040935
0,chance_15/change_50,alt_model,test,0.9625,0.01063797514619883
1,chance_15/change_50,alt_model,test,0.98125,0.01063797514619883
2,chance_15/change_50,alt_model,test,0.971875,0.01063797514619883
3,chance_15/change_50,alt_model,test,0.98125,0.01063797514619883
4,chance_15/change_50,alt_model,test,0.9875,0.01063797514619883
0,chance_15/change_50,alt_model,val,0.97265625,0.01063797514619883
1,chance_15/change_50,alt_model,val,0.9765625,0.01063797514619883
2,chance_15/change_50,alt_model,val,0.984375,0.01063797514619883
3,chance_15/change_50,alt_model,val,0.9765625,0.01063797514619883
4,chance_15/change_50,alt_model,val,0.984375,0.01063797514619883
0,chance_15/change_50,benchmark_model,test,0.95,0.01063797514619883
1,chance_15/change_50,benchmark_model,test,0.96875,0.01063797514619883
2,chance_15/change_50,benchmark_model,test,0.971875,0.01063797514619883
3,chance_15/change_50,benchmark_model,test,0.965625,0.01063797514619883
4,chance_15/change_50,benchmark_model,test,0.978125,0.01063797514619883
0,chance_15/change_50,benchmark_model,val,0.95703125,0.01063797514619883
1,chance_15/change_50,benchmark_model,val,0.9765625,0.01063797514619883
2,chance_15/change_50,benchmark_model,val,0.9765625,0.01063797514619883
3,chance_15/change_50,benchmark_model,val,0.9921875,0.01063797514619883
4,chance_15/change_50,benchmark_model,val,0.9765625,0.01063797514619883
0,chance_20/change_10,alt_model,test,0.98125,0.004228070175438596
1,chance_20/change_10,alt_model,test,0.984375,0.004228070175438596
2,chance_20/change_10,alt_model,test,0.996875,0.004228070175438596
3,chance_20/change_10,alt_model,test,0.98125,0.004228070175438596
4,chance_20/change_10,alt_model,test,0.9875,0.004228070175438596
0,chance_20/change_10,alt_model,val,0.98828125,0.004228070175438596
1,chance_20/change_10,alt_model,val,0.984375,0.004228070175438596
2,chance_20/change_10,alt_model,val,0.9765625,0.004228070175438596
3,chance_20/change_10,alt_model,val,0.9921875,0.004228070175438596
4,chance_20/change_10,alt_model,val,0.98046875,0.004228070175438596
0,chance_20/change_10,benchmark_model,test,0.975,0.004228070175438596
1,chance_20/change_10,benchmark_model,test,0.9875,0.004228070175438596
2,chance_20/change_10,benchmark_model,test,0.9875,0.004228070175438596
3,chance_20/change_10,benchmark_model,test,0.9875,0.004228070175438596
4,chance_20/change_10,benchmark_model,test,0.984375,0.004228070175438596
0,chance_20/change_10,benchmark_model,val,0.984375,0.004228070175438596
1,chance_20/change_10,benchmark_model,val,0.98828125,0.004228070175438596
2,chance_20/change_10,benchmark_model,val,0.96875,0.004228070175438596
3,chance_20/change_10,benchmark_model,val,0.9921875,0.004228070175438596
4,chance_20/change_10,benchmark_model,val,0.98828125,0.004228070175438596
0,chance_20/change_15,alt_model,test,0.971875,0.0015926535087719298
1,chance_20/change_15,alt_model,test,0.99375,0.0015926535087719298
2,chance_20/change_15,alt_model,test,0.990625,0.0015926535087719298
3,chance_20/change_15,alt_model,test,0.98125,0.0015926535087719298
4,chance_20/change_15,alt_model,test,0.990625,0.0015926535087719298
0,chance_20/change_15,alt_model,val,0.9765625,0.0015926535087719298
1,chance_20/change_15,alt_model,val,0.984375,0.0015926535087719298
2,chance_20/change_15,alt_model,val,0.9921875,0.0015926535087719298
3,chance_20/change_15,alt_model,val,0.99609375,0.0015926535087719298
4,chance_20/change_15,alt_model,val,0.98046875,0.0015926535087719298
0,chance_20/change_15,benchmark_model,test,0.96875,0.0015926535087719298
1,chance_20/change_15,benchmark_model,test,0.99375,0.0015926535087719298
2,chance_20/change_15,benchmark_model,test,0.990625,0.0015926535087719298
3,chance_20/change_15,benchmark_model,test,0.98125,0.0015926535087719298
4,chance_20/change_15,benchmark_model,test,0.990625,0.0015926535087719298
0,chance_20/change_15,benchmark_model,val,0.9765625,0.0015926535087719298
1,chance_20/change_15,benchmark_model,val,0.984375,0.0015926535087719298
2,chance_20/change_15,benchmark_model,val,0.9921875,0.0015926535087719298
3,chance_20/change_15,benchmark_model,val,0.99609375,0.0015926535087719298
4,chance_20/change_15,benchmark_model,val,0.98046875,0.0015926535087719298
0,chance_20/change_20,alt_model,test,0.978125,0.006485197368421053
