fold,dataset_version,evaluation,split,accuracy,dataset_distance_to_benchmark
1,chance_30/change_50,alt_model,test,0.835,0.005549771689497717
2,chance_30/change_50,alt_model,test,0.845,0.005549771689497717
3,chance_30/change_50,alt_model,test,0.81,0.005549771689497717
4,chance_30/change_50,alt_model,test,0.84,0.005549771689497717
0,chance_30/change_50,alt_model,val,0.83125,0.005549771689497717
1,chance_30/change_50,alt_model,val,0.825,0.005549771689497717
2,chance_30/change_50,alt_model,val,0.8125,0.005549771689497717
3,chance_30/change_50,alt_model,val,0.83125,0.005549771689497717
4,chance_30/change_50,alt_model,val,0.8375,0.005549771689497717
0,chance_30/change_50,benchmark_model,test,0.565,0.005549771689497717
1,chance_30/change_50,benchmark_model,test,0.56,0.005549771689497717
2,chance_30/change_50,benchmark_model,test,0.655,0.005549771689497717
3,chance_30/change_50,benchmark_model,test,0.56,0.005549771689497717
4,chance_30/change_50,benchmark_model,test,0.69,0.005549771689497717
0,chance_30/change_50,benchmark_model,val,0.53125,0.005549771689497717
1,chance_30/change_50,benchmark_model,val,0.5375,0.005549771689497717
2,chance_30/change_50,benchmark_model,val,0.63125,0.005549771689497717
3,chance_30/change_50,benchmark_model,val,0.5375,0.005549771689497717
4,chance_30/change_50,benchmark_model,val,0.69375,0.005549771689497717
0,chance_35/change_10,alt_model,test,0.93,0.0008444063926940639
1,chance_35/change_10,alt_model,test,0.905,0.0008444063926940639
2,chance_35/change_10,alt_model,test,0.935,0.0008444063926940639
3,chance_35/change_10,alt_model,test,0.925,0.0008444063926940639
4,chance_35/change_10,alt_model,test,0.94,0.0008444063926940639
0,chance_35/change_10,alt_model,val,0.95,0.0008444063926940639
1,chance_35/change_10,alt_model,val,0.95625,0.0008444063926940639
2,chance_35/change_10,alt_model,val,0.93125,0.0008444063926940639
3,chance_35/change_10,alt_model,val,0.91875,0.0008444063926940639
4,chance_35/change_10,alt_model,val,0.8875,0.0008444063926940639
0,chance_35/change_10,benchmark_model,test,0.89,0.0008444063926940639
1,chance_35/change_10,benchmark_model,test,0.835,0.0008444063926940639
2,chance_35/change_10,benchmark_model,test,0.87,0.0008444063926940639
3,chance_35/change_10,benchmark_model,test,0.835,0.0008444063926940639
4,chance_35/change_10,benchmark_model,test,0.885,0.0008444063926940639
0,chance_35/change_10,benchmark_model,val,0.86875,0.0008444063926940639
1,chance_35/change_10,benchmark_model,val,0.85625,0.0008444063926940639
2,chance_35/change_10,benchmark_model,val,0.8875,0.0008444063926940639
3,chance_35/change_10,benchmark_model,val,0.825,0.0008444063926940639
4,chance_35/change_10,benchmark_model,val,0.8375,0.0008444063926940639
0,chance_35/change_15,alt_model,test,0.965,0.0014585616438356165
1,chance_35/change_15,alt_model,test,0.96,0.0014585616438356165
2,chance_35/change_15,alt_model,test,0.97,0.0014585616438356165
3,chance_35/change_15,alt_model,test,0.945,0.0014585616438356165
4,chance_35/change_15,alt_model,test,0.975,0.0014585616438356165
0,chance_35/change_15,alt_model,val,0.95625,0.0014585616438356165
1,chance_35/change_15,alt_model,val,0.95,0.0014585616438356165
2,chance_35/change_15,alt_model,val,0.95,0.0014585616438356165
3,chance_35/change_15,alt_model,val,1.0,0.0014585616438356165
4,chance_35/change_15,alt_model,val,0.96875,0.0014585616438356165
0,chance_35/change_15,benchmark_model,test,0.89,0.0014585616438356165
1,chance_35/change_15,benchmark_model,test,0.855,0.0014585616438356165
2,chance_35/change_15,benchmark_model,test,0.905,0.0014585616438356165
3,chance_35/change_15,benchmark_model,test,0.85,0.0014585616438356165
4,chance_35/change_15,benchmark_model,test,0.905,0.0014585616438356165
0,chance_35/change_15,benchmark_model,val,0.875,0.0014585616438356165
1,chance_35/change_15,benchmark_model,val,0.8625,0.0014585616438356165
2,chance_35/change_15,benchmark_model,val,0.875,0.0014585616438356165
3,chance_35/change_15,benchmark_model,val,0.86875,0.0014585616438356165
4,chance_35/change_15,benchmark_model,val,0.9375,0.0014585616438356165
0,chance_35/change_20,alt_model,test,0.91,0.004220890410958904
1,chance_35/change_20,alt_model,test,0.81,0.004220890410958904
2,chance_35/change_20,alt_model,test,0.845,0.004220890410958904
3,chance_35/change_20,alt_model,test,0.765,0.004220890410958904
4,chance_35/change_20,alt_model,test,0.87,0.004220890410958904
0,chance_35/change_20,alt_model,val,0.825,0.004220890410958904
1,chance_35/change_20,alt_model,val,0.85625,0.004220890410958904
2,chance_35/change_20,alt_model,val,0.7875,0.004220890410958904
3,chance_35/change_20,alt_model,val,0.85,0.004220890410958904
4,chance_35/change_20,alt_model,val,0.83125,0.004220890410958904
0,chance_35/change_20,benchmark_model,test,0.815,0.004220890410958904
1,chance_35/change_20,benchmark_model,test,0.745,0.004220890410958904
2,chance_35/change_20,benchmark_model,test,0.79,0.004220890410958904
3,chance_35/change_20,benchmark_model,test,0.74,0.004220890410958904
4,chance_35/change_20,benchmark_model,test,0.8,0.004220890410958904
0,chance_35/change_20,benchmark_model,val,0.75625,0.004220890410958904
1,chance_35/change_20,benchmark_model,val,0.76875,0.004220890410958904
2,chance_35/change_20,benchmark_model,val,0.7375,0.004220890410958904
3,chance_35/change_20,benchmark_model,val,0.8,0.004220890410958904
4,chance_35/change_20,benchmark_model,val,0.80625,0.004220890410958904
0,chance_35/change_25,alt_model,test,0.84,0.001966095890410959
1,chance_35/change_25,alt_model,test,0.845,0.001966095890410959
2,chance_35/change_25,alt_model,test,0.845,0.001966095890410959
3,chance_35/change_25,alt_model,test,0.855,0.001966095890410959
4,chance_35/change_25,alt_model,test,0.875,0.001966095890410959
0,chance_35/change_25,alt_model,val,0.84375,0.001966095890410959
1,chance_35/change_25,alt_model,val,0.86875,0.001966095890410959
2,chance_35/change_25,alt_model,val,0.875,0.001966095890410959
3,chance_35/change_25,alt_model,val,0.85,0.001966095890410959
4,chance_35/change_25,alt_model,val,0.83125,0.001966095890410959
0,chance_35/change_25,benchmark_model,test,0.9,0.001966095890410959
1,chance_35/change_25,benchmark_model,test,0.91,0.001966095890410959
2,chance_35/change_25,benchmark_model,test,0.86,0.001966095890410959
3,chance_35/change_25,benchmark_model,test,0.84,0.001966095890410959
4,chance_35/change_25,benchmark_model,test,0.885,0.001966095890410959
0,chance_35/change_25,benchmark_model,val,0.85625,0.001966095890410959
1,chance_35/change_25,benchmark_model,val,0.875,0.001966095890410959
2,chance_35/change_25,benchmark_model,val,0.86875,0.001966095890410959
3,chance_35/change_25,benchmark_model,val,0.89375,0.001966095890410959
4,chance_35/change_25,benchmark_model,val,0.875,0.001966095890410959
0,chance_35/change_30,alt_model,test,0.86,0.001928082191780822
1,chance_35/change_30,alt_model,test,0.825,0.001928082191780822
2,chance_35/change_30,alt_model,test,0.875,0.001928082191780822
3,chance_35/change_30,alt_model,test,0.805,0.001928082191780822
4,chance_35/change_30,alt_model,test,0.845,0.001928082191780822
0,chance_35/change_30,alt_model,val,0.86875,0.001928082191780822
1,chance_35/change_30,alt_model,val,0.84375,0.001928082191780822
2,chance_35/change_30,alt_model,val,0.85625,0.001928082191780822
3,chance_35/change_30,alt_model,val,0.84375,0.001928082191780822
4,chance_35/change_30,alt_model,val,0.8625,0.001928082191780822
0,chance_35/change_30,benchmark_model,test,0.815,0.001928082191780822
1,chance_35/change_30,benchmark_model,test,0.785,0.001928082191780822
2,chance_35/change_30,benchmark_model,test,0.805,0.001928082191780822
3,chance_35/change_30,benchmark_model,test,0.79,0.001928082191780822
4,chance_35/change_30,benchmark_model,test,0.795,0.001928082191780822
0,chance_35/change_30,benchmark_model,val,0.80625,0.001928082191780822
1,chance_35/change_30,benchmark_model,val,0.76875,0.001928082191780822
2,chance_35/change_30,benchmark_model,val,0.75,0.001928082191780822
3,chance_35/change_30,benchmark_model,val,0.8,0.001928082191780822
4,chance_35/change_30,benchmark_model,val,0.81875,0.001928082191780822
0,chance_35/change_35,alt_model,test,0.81,0.0094162100456621
1,chance_35/change_35,alt_model,test,0.805,0.0094162100456621
2,chance_35/change_35,alt_model,test,0.8,0.0094162100456621
3,chance_35/change_35,alt_model,test,0.78,0.0094162100456621
4,chance_35/change_35,alt_model,test,0.77,0.0094162100456621
0,chance_35/change_35,alt_model,val,0.83125,0.0094162100456621
1,chance_35/change_35,alt_model,val,0.83125,0.0094162100456621
2,chance_35/change_35,alt_model,val,0.80625,0.0094162100456621
3,chance_35/change_35,alt_model,val,0.775,0.0094162100456621
4,chance_35/change_35,alt_model,val,0.8375,0.0094162100456621
0,chance_35/change_35,benchmark_model,test,0.37,0.0094162100456621
1,chance_35/change_35,benchmark_model,test,0.4,0.0094162100456621
2,chance_35/change_35,benchmark_model,test,0.3,0.0094162100456621
3,chance_35/change_35,benchmark_model,test,0.42,0.0094162100456621
4,chance_35/change_35,benchmark_model,test,0.385,0.0094162100456621
0,chance_35/change_35,benchmark_model,val,0.3875,0.0094162100456621
1,chance_35/change_35,benchmark_model,val,0.40625,0.0094162100456621
2,chance_35/change_35,benchmark_model,val,0.3125,0.0094162100456621
3,chance_35/change_35,benchmark_model,val,0.425,0.0094162100456621
4,chance_35/change_35,benchmark_model,val,0.33125,0.0094162100456621
0,chance_35/change_40,alt_model,test,0.95,0.001962442922374429
1,chance_35/change_40,alt_model,test,0.95,0.001962442922374429
2,chance_35/change_40,alt_model,test,0.915,0.001962442922374429
3,chance_35/change_40,alt_model,test,0.925,0.001962442922374429
4,chance_35/change_40,alt_model,test,0.955,0.001962442922374429
0,chance_35/change_40,alt_model,val,0.93125,0.001962442922374429
1,chance_35/change_40,alt_model,val,0.95625,0.001962442922374429
2,chance_35/change_40,alt_model,val,0.9375,0.001962442922374429
3,chance_35/change_40,alt_model,val,0.975,0.001962442922374429
4,chance_35/change_40,alt_model,val,0.9375,0.001962442922374429
0,chance_35/change_40,benchmark_model,test,0.635,0.001962442922374429
1,chance_35/change_40,benchmark_model,test,0.68,0.001962442922374429
2,chance_35/change_40,benchmark_model,test,0.635,0.001962442922374429
3,chance_35/change_40,benchmark_model,test,0.67,0.001962442922374429
4,chance_35/change_40,benchmark_model,test,0.675,0.001962442922374429
0,chance_35/change_40,benchmark_model,val,0.6125,0.001962442922374429
1,chance_35/change_40,benchmark_model,val,0.71875,0.001962442922374429
2,chance_35/change_40,benchmark_model,val,0.6625,0.001962442922374429
3,chance_35/change_40,benchmark_model,val,0.7125,0.001962442922374429
4,chance_35/change_40,benchmark_model,val,0.61875,0.001962442922374429
0,chance_35/change_45,alt_model,test,0.86,0.011049315068493151
1,chance_35/change_45,alt_model,test,0.825,0.011049315068493151
2,chance_35/change_45,alt_model,test,0.87,0.011049315068493151
3,chance_35/change_45,alt_model,test,0.845,0.011049315068493151
4,chance_35/change_45,alt_model,test,0.895,0.011049315068493151
0,chance_35/change_45,alt_model,val,0.89375,0.011049315068493151
1,chance_35/change_45,alt_model,val,0.8625,0.011049315068493151
2,chance_35/change_45,alt_model,val,0.825,0.011049315068493151
3,chance_35/change_45,alt_model,val,0.85625,0.011049315068493151
4,chance_35/change_45,alt_model,val,0.86875,0.011049315068493151
0,chance_35/change_45,benchmark_model,test,0.41,0.011049315068493151
1,chance_35/change_45,benchmark_model,test,0.415,0.011049315068493151
2,chance_35/change_45,benchmark_model,test,0.395,0.011049315068493151
3,chance_35/change_45,benchmark_model,test,0.425,0.011049315068493151
4,chance_35/change_45,benchmark_model,test,0.375,0.011049315068493151
0,chance_35/change_45,benchmark_model,val,0.39375,0.011049315068493151
1,chance_35/change_45,benchmark_model,val,0.41875,0.011049315068493151
2,chance_35/change_45,benchmark_model,val,0.38125,0.011049315068493151
3,chance_35/change_45,benchmark_model,val,0.40625,0.011049315068493151
4,chance_35/change_45,benchmark_model,val,0.3875,0.011049315068493151
0,chance_35/change_5,alt_model,test,0.88,2.6255707762557076e-06
1,chance_35/change_5,alt_model,test,0.835,2.6255707762557076e-06
2,chance_35/change_5,alt_model,test,0.88,2.6255707762557076e-06
3,chance_35/change_5,alt_model,test,0.81,2.6255707762557076e-06
4,chance_35/change_5,alt_model,test,0.855,2.6255707762557076e-06
0,chance_35/change_5,alt_model,val,0.85625,2.6255707762557076e-06
1,chance_35/change_5,alt_model,val,0.875,2.6255707762557076e-06
2,chance_35/change_5,alt_model,val,0.8125,2.6255707762557076e-06
3,chance_35/change_5,alt_model,val,0.83125,2.6255707762557076e-06
4,chance_35/change_5,alt_model,val,0.875,2.6255707762557076e-06
0,chance_35/change_5,benchmark_model,test,0.88,2.6255707762557076e-06
1,chance_35/change_5,benchmark_model,test,0.84,2.6255707762557076e-06
2,chance_35/change_5,benchmark_model,test,0.88,2.6255707762557076e-06
3,chance_35/change_5,benchmark_model,test,0.815,2.6255707762557076e-06
4,chance_35/change_5,benchmark_model,test,0.855,2.6255707762557076e-06
0,chance_35/change_5,benchmark_model,val,0.85625,2.6255707762557076e-06
1,chance_35/change_5,benchmark_model,val,0.875,2.6255707762557076e-06
2,chance_35/change_5,benchmark_model,val,0.8125,2.6255707762557076e-06
3,chance_35/change_5,benchmark_model,val,0.825,2.6255707762557076e-06
4,chance_35/change_5,benchmark_model,val,0.875,2.6255707762557076e-06
0,chance_35/change_50,alt_model,test,0.755,0.007418036529680365
1,chance_35/change_50,alt_model,test,0.825,0.007418036529680365
2,chance_35/change_50,alt_model,test,0.8,0.007418036529680365
3,chance_35/change_50,alt_model,test,0.78,0.007418036529680365
4,chance_35/change_50,alt_model,test,0.84,0.007418036529680365
0,chance_35/change_50,alt_model,val,0.81875,0.007418036529680365
1,chance_35/change_50,alt_model,val,0.8125,0.007418036529680365
2,chance_35/change_50,alt_model,val,0.76875,0.007418036529680365
3,chance_35/change_50,alt_model,val,0.8375,0.007418036529680365
4,chance_35/change_50,alt_model,val,0.775,0.007418036529680365
0,chance_35/change_50,benchmark_model,test,0.51,0.007418036529680365
1,chance_35/change_50,benchmark_model,test,0.39,0.007418036529680365
2,chance_35/change_50,benchmark_model,test,0.41,0.007418036529680365
3,chance_35/change_50,benchmark_model,test,0.425,0.007418036529680365
4,chance_35/change_50,benchmark_model,test,0.46,0.007418036529680365
0,chance_35/change_50,benchmark_model,val,0.51875,0.007418036529680365
1,chance_35/change_50,benchmark_model,val,0.375,0.007418036529680365
2,chance_35/change_50,benchmark_model,val,0.4125,0.007418036529680365
3,chance_35/change_50,benchmark_model,val,0.4375,0.007418036529680365
4,chance_35/change_50,benchmark_model,val,0.46875,0.007418036529680365
0,chance_40/change_10,alt_model,test,0.85,0.0011722602739726027
1,chance_40/change_10,alt_model,test,0.875,0.0011722602739726027
2,chance_40/change_10,alt_model,test,0.85,0.0011722602739726027
3,chance_40/change_10,alt_model,test,0.79,0.0011722602739726027
4,chance_40/change_10,alt_model,test,0.85,0.0011722602739726027
0,chance_40/change_10,alt_model,val,0.84375,0.0011722602739726027
1,chance_40/change_10,alt_model,val,0.85,0.0011722602739726027
2,chance_40/change_10,alt_model,val,0.84375,0.0011722602739726027
3,chance_40/change_10,alt_model,val,0.81875,0.0011722602739726027
4,chance_40/change_10,alt_model,val,0.825,0.0011722602739726027
0,chance_40/change_10,benchmark_model,test,0.845,0.0011722602739726027
1,chance_40/change_10,benchmark_model,test,0.835,0.0011722602739726027
2,chance_40/change_10,benchmark_model,test,0.84,0.0011722602739726027
3,chance_40/change_10,benchmark_model,test,0.835,0.0011722602739726027
4,chance_40/change_10,benchmark_model,test,0.85,0.0011722602739726027
0,chance_40/change_10,benchmark_model,val,0.8625,0.0011722602739726027
1,chance_40/change_10,benchmark_model,val,0.8625,0.0011722602739726027
2,chance_40/change_10,benchmark_model,val,0.8375,0.0011722602739726027
3,chance_40/change_10,benchmark_model,val,0.8125,0.0011722602739726027
4,chance_40/change_10,benchmark_model,val,0.8625,0.0011722602739726027
0,chance_40/change_15,alt_model,test,0.805,0.0017312785388127853
1,chance_40/change_15,alt_model,test,0.81,0.0017312785388127853
2,chance_40/change_15,alt_model,test,0.795,0.0017312785388127853
3,chance_40/change_15,alt_model,test,0.755,0.0017312785388127853
4,chance_40/change_15,alt_model,test,0.805,0.0017312785388127853
0,chance_40/change_15,alt_model,val,0.825,0.0017312785388127853
1,chance_40/change_15,alt_model,val,0.75625,0.0017312785388127853
2,chance_40/change_15,alt_model,val,0.74375,0.0017312785388127853
3,chance_40/change_15,alt_model,val,0.74375,0.0017312785388127853
4,chance_40/change_15,alt_model,val,0.7375,0.0017312785388127853
0,chance_40/change_15,benchmark_model,test,0.75,0.0017312785388127853
